372327343,372340291
370022107,371840832
371288626,371649814
371450509,371622294
371364072,371408449
371129522,371288540
371086495,371133605
370494152,370933966
370789010,370804550
370473908,370642522
349551984,370399236
370121117,370396840
370372394,370379855
369937938,370148171
369851710,370147265
369930371,370021901
369692987,369694134
372818752,372846536
372239554,372325493
372243127,372246664
371698399,372152626
371779665,371876430
371697932,371707147
364740595,371698183
364739841,371696051
371214478,371337159
371209049,371210276
370850400,370861111
370811149,370828790
370427814,370822381
370725635,370780942
370742980,370767407
370737933,370757307
370400175,370711260
370361055,370364024
370186910,370210921
350486775,370187777
373120770,373200650
370790533,372976067
372463550,372862262
372274289,372317841
372284096,372284199
372234537,372252369
370284812,370769047
370663614,370727325
370692901,370714308
370603219,370713613
370398818,370411100
370198714,370241748
369676461,369910207
372328177,372364101
372669159,372697236
372009769,372287755
371245170,371306220
371048699,371049484
370862526,370893301
370858900,370871269
370800128,370831345
369362002,370082040
369526251,369861940
373059595,373082726
372622768,372656163
372113520,372124773
371650023,372100015
371554568,371573088
371421285,371561780
371233263,371251705
371040387,371237847
370728924,371137823
370634382,370664833
370185902,370225668
368348334,370138661
369841429,369890868
368873197,369758899
371456293,371632834
369845548,370209982
369997088,370005931
371459369,372148284
371457502,372148255
372076368,372144360
372076394,372144380
371417197,371966392
371915804,371941430
371488155,371499013
370614656,370925881
373217432,373218620
373217407,373218599
373198938,373215691
372566741,372567755
372563821,372566953
372554836,372566101
372553912,372564413
372466776,372522197
371869895,372192884
371784057,371796013
371780350,371784068
371767641,371774186
371725281,371726805
371423851,371431495
371339760,371365703
371339945,371340725
371339889,371340720
371328291,371332152
371271629,371274344
370845565,371215372
370805492,370825855
370417292,370419514
370361612,370363190
370335857,370358747
369923498,369951383
372667703,372968364
364140024,370557061
371831791,371932263
370098613,371437855
370344048,370635797
370434395,370443090
369056089,370423374
369749178,369755448
373200799,373205234
373116456,373122683
372960796,372988237
372862183,372862695
372855116,372856112
372852187,372852739
372842777,372844903
372786429,372789772
372717651,372719801
372523830,372560282
372521408,372525022
372382581,372405625
372389986,372391137
372121987,372326196
372192773,372235916
372188494,372217783
372195057,372202269
371930391,371930992
371853657,371854148
371832446,371834171
371827978,371829382
371815411,371819136
371413432,371811575
371749543,371755225
371690317,371698317
371627483,371627938
371519323,371520140
371426762,371429398
370857867,371366980
371232766,371239989
370883332,370886264
370854743,370858648
370853085,370853353
370808967,370843668
370818186,370819817
370797617,370802365
370618809,370634283
370445619,370450093
370335656,370364085
370325529,370328459
354346098,370187723
370039277,370042951
370003933,370025954
369865631,369867269
369790306,369791372
369708750,369712564
369688929,369691804
369682464,369684549
369626418,369633174
372249968,372250594
372142631,372145182
369714967,369746143
366195789,371456744
368182753,370111017
372198058,372865836
371698478,372041644
368732773,370162771
369143925,369659445
373191896,373234902
371623025,371630150
370112566,370116693
371805778,371830239
371769211,371777665
371351470,371352027
371295728,371339701
370253028,371314771
368902384,370211919
372111103,372150070
371722787,371775830
371121328,371126724
370343664,370797637
369883489,369890695
372351076,372439365
372159628,372163975
371128343,371153805
373145093,373182356
373145390,373182378
371080565,371705653
370599190,370613618
368327305,370267631
370205703,370255336
369263118,370070253
373229229,373236422
372374678,372686328
372577626,372579383
372384407,372384648
371289970,371621002
371094152,371116875
370403843,370489337
369788546,369791746
369615029,369615798
370952543,371520173
370527230,370590302
369998563,370452144
370144946,370284122
369080923,369966801
372454752,372459759
372960458,372969983
372681580,372963132
372356327,372356377
371894323,371906840
370094296,370383941
369721908,369913800
366714620,369914220
372171212,372227516
370647736,370654356
371101560,371570024
371543123,371570048
371432038,371453428
370937622,371073128
370985357,371378612
370985404,371378621
372146518,372250387
373098445,373115529
372625585,372655215
372619854,372654776
372602451,372610381
371837132,371862192
371609620,371856227
371797536,371831820
371577447,371606523
371536704,371605104
371434547,371465011
371434570,371465030
371425516,371434348
370870385,371057828
369638473,369900268
372124168,372948682
371531351,371651906
371159335,371426605
371305634,371314804
370632642,371081776
370548934,370627209
370058826,370060478
372142770,372147740
372147774,372206916
370763477,372132208
372118472,372114669
370650414,370671486
369961073,370120346
369233221,369997745
372937909,372945685
371512925,371526740
371143404,371434386
370609405,370625687
370482661,370510835
370117466,370126750
370086425,370088949
370035180,370039998
370307777,370413990
350525365,371916614
363136553,372072075
371762370,371765454
371579735,371604417
371151916,371154067
370709312,371075427
370704983,370712443
370610565,370640093
370615083,370625689
370784321,370785072
365376200,370763508
373017611,373036794
373017621,373036826
372924439,372928403
372924414,372928371
372926384,372927375
372921172,372925692
372903641,372916894
372784586,372785802
372784639,372785808
372080348,372084996
371925044,371936478
371674161,371707413
371674189,371707448
371522040,371541677
371497061,371501815
371497067,371501830
371476937,371495945
371476532,371495895
371245307,371248236
371078964,371081337
371078952,371081317
371069661,371073734
371051792,371064795
371051788,371064767
371015260,371050144
371015258,371050113
372299762,372351801
372299640,372351794
370083532,370091168
371252744,371469041
369995754,370465115
370079227,370081430
371397394,371401477
371397361,371401464
372697186,372925712
372635040,372655006
371697408,371700754
369831693,370651039
370889052,371345496
370889044,371345484
371957748,371975179
371966017,371971526
371456164,371938854
371427814,371938653
369657643,370503787
371988688,371994321
371988668,371994291
373137938,373143402
372227533,372230242
371117370,371124024
370810245,370812735
370594868,370724583
370699500,370723253
370279552,370294734
369833200,369835489
369831228,369835477
371284578,371301078
371446918,371528301
371446926,371528314
372645082,372658030
