331396118,331409546
330454307,330485900
329857178,329872440
331292337,331296780
331244604,331259920
328898293,328899927
328837635,328855563
329051186,329100531
331377298,331386644
328888609,328891970
330246430,330267605
330247480,330267624
330176121,330181924
331378030,331482811
330595399,330765250
331522780,331529616
331522749,331529607
330409501,330417035
330409486,330416994
329915738,329924039
329915054,329924007
330017908,330025007
330544347,330582584
329441928,329449709
327617019,328995104
329180891,329188232
329140889,329158148
330883085,330923206
330883035,330923179
330283265,330291089
329369431,329377748
326889818,330342374
326889446,330342365
329534601,329538443
