b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,356326566,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,351633844,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354149527,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355237024,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354359567,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354718277,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354290441,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354611121,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354610577,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354175882,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,351304783,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,353198435,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,346765839,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,353373375,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,351255784,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,353716302,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,356202150,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355692050,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,356029412,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,356073922,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,356023116,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355724255,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355915365,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355950176,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355889055,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355813492,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355774221,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355676281,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355614019,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355544962,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,355487493,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354067005,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354533183,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
b8329044-fa38-406d-a987-171158d4cf73_03-18-week3-FAILING_AND_PASSING,354633872,N/A,29/08/18 19:51,29/08/2018,spirals-bears,DETECTED
