1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,344253914,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343489832,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343583160,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343113914,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343724360,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343484109,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343117436,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343387574,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,340071034,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,339987535,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,341458367,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342781433,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342721977,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342721815,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342699289,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342266430,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342679370,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,339482406,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342611854,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342567841,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342328493,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,341838454,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342022227,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342008418,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,339344876,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,339431233,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,341430742,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,339084966,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,341364935,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342216466,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,343111621,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
1af30014-1e98-49fd-8f17-d05bb441e6a6_02-18-week3-PASSING_AND_PASSING,342395200,N/A,25/08/18 00:34,25/08/2018,spirals-bears,DETECTED
