365873417,366325746
365438163,365702526
364561710,365322023
364724586,365198733
364360180,364890604
364432054,364437796
364394496,364394607
364386856,364392467
363495528,364387060
364386637,364386712
364172253,364318129
364200188,364273660
364199458,364205222
363775101,363787274
365357656,365377415
364781449,365944410
364998553,365004476
366598729,366603127
366402152,366517468
366258246,366367552
365205929,365381390
365240551,365314972
364663215,364859841
363969140,364645644
363955892,364078881
363645070,363645432
364906888,364907681
364735732,364762430
353468148,364757538
364609883,364687877
362671831,364615974
337853651,364463615
364320935,364335130
366216634,366458673
366224439,366457858
366162512,366173588
365824487,365831517
365541650,365700912
364190981,365683140
364144025,364155714
366082769,366096610
364975002,366096658
365095402,365470549
364097827,364481575
364097837,364481579
362519843,363986584
366361487,366578544
366361464,366578521
366400740,366401595
366400732,366401585
366389131,366393072
365711555,365723384
365711453,365723365
365234030,365373058
364389747,365309249
365281115,365298109
365250419,365254902
364772945,365244693
364824369,364930990
364248359,364341966
364249243,364341973
364276825,364283165
364276858,364283196
363999600,364002190
363998940,364002175
363949824,363954147
363940380,363943515
363810719,363979366
365463847,365464426
364587748,364662285
364015778,364018065
363788659,363798543
363744756,363757688
363715628,363716387
363666233,363673798
366515093,366518019
366424868,366429439
366314944,366320084
366288573,366306921
366233044,366241351
366111391,366117341
365009418,366086457
365901111,365904855
365689953,365698825
365622617,365630710
365514982,365527262
365444008,365444432
365415788,365415856
365398204,365398699
365321751,365347800
365278326,365279258
365004576,365008646
364417331,364419847
363838568,363899590
363836045,363847603
363837241,363840734
363772857,363774870
363655796,363657974
364347558,366344410
364904783,364909307
364359132,364392526
364377918,364378147
363296031,364379468
363233410,364013990
364531026,365166283
364893126,365128499
365558654,365584816
364974055,365497770
364167829,365491361
365153842,365260226
364969007,364977084
364685266,364720962
364165065,364193564
365322000,365362828
364755356,364864959
364748377,364818907
364725414,364790159
364341426,364370661
364341872,364359363
365334651,365341269
364899199,365256553
363671488,363867452
363617758,363624086
365567090,365593808
365510725,365567072
365303869,365304359
364804894,365112043
363835522,363837664
361323532,365908646
365137921,365597256
365326696,365337895
362690642,364185698
365909684,365910476
364683223,364685614
364501725,364515207
363859033,364427541
363950894,364019793
365615126,366087858
365677239,365708465
365036482,365471206
364498165,364499030
364810768,365102933
364810829,365102288
364591952,364593420
364061911,364073444
363758804,364071819
364016875,364039417
366169770,366206590
366169714,366206514
365290206,365659214
365309300,365589331
364731330,364745900
364731311,364745864
365945269,366143860
364408317,364910931
364408303,364910923
364075594,364606986
364568424,364575297
365657097,365707435
365620061,365628926
365167272,365171257
365095309,365105281
363993941,363994940
365221601,365227293
365195779,365224525
365215322,365220588
365218088,365219214
364786460,364808965
364640448,364642975
364197609,364260969
363306870,364208152
364861488,366028457
365899283,366422913
365203582,366315853
365203620,366315866
365837210,366305499
366287971,366295359
362746892,365799106
362746851,365799081
365197635,365797745
365353786,365754951
365313041,365325369
365313069,365325390
365205231,365213107
364716178,365195008
364345060,364651149
364345045,364651113
363360862,364265371
366452913,366459030
364263911,364272113
364263958,364272086
364227081,364268950
364920912,365036725
365935600,365940156
363785124,365064876
365452275,365453193
365776377,365886062
365629573,365645290
365261784,365411674
365153776,365176710
364711327,364727356
366125945,366238961
365597595,365627974
365482072,365497776
365429504,365465488
365306839,365307190
365306087,365306429
365207050,365235548
365083072,365098699
364997410,365025022
366051259,366082854
354472002,366004892
366493909,366494953
366320280,366324395
366284994,366289648
366039231,366053161
365943313,365944360
365338780,365342545
364598366,364604694
364513736,364517674
365527029,365547913
365164760,365493954
365209847,365487591
364635217,364637574
364030242,364066014
364239590,364255948
