115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,338083205,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,337131360,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,338098975,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,337956401,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,337922857,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,335251261,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,334645686,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,334645090,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,334644021,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,337608432,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,336590188,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,337214453,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,336431214,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,336854229,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,335618436,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,336460616,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,335662881,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,336431101,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
115b89a2-5f2f-4a9f-a894-a9ee1a0dcd59_02-18-week1-PASSING_AND_PASSING,335552463,N/A,22/08/18 13:51,22/08/2018,spirals-bears,DETECTED
