353015634,353469162
350452321,353451200
353225063,353371755
353269823,353355435
353278341,353328095
353208597,353314863
352770889,352801805
352579939,352700119
352675073,352685787
350178832,352475931
351625707,352475751
352215867,352280346
352233920,352261939
351253643,352260883
349312194,352229639
351997310,352000607
351446889,351676915
350320899,350511219
351467161,352501739
353150227,353150391
352652118,352737043
346551519,352466884
352107197,352116694
351923128,351924886
350081824,351836079
351493712,351557112
351185105,351213008
351012900,351061146
351035926,351106546
351035986,351122045
350257974,350786892
350263821,350752655
353418500,353421684
352718611,352927254
352678826,352696296
346863754,346866483
352190821,352201928
350884562,350885817
352437013,352488547
352438072,352488621
352193416,352202506
352943411,353058555
351886067,351950125
351239880,351554598
347751944,353364501
353042895,353048254
352854988,352944537
343991948,352520722
350969263,352416413
350921737,352333244
350421703,351552596
350708709,350715895
353456753,353511057
352196277,352200647
351785790,351907235
353499067,353501112
353499109,353501116
352813778,353284598
353206502,353284405
353206482,353284372
353257660,353276136
353257667,353276246
351547248,352255395
351496450,351531559
351496400,351531574
351204677,351218831
351204683,351218748
352691364,352701159
352583303,352607313
352440434,352502655
352440410,352502641
352487063,352490981
352486624,352490891
351653756,351654251
351135744,351523303
351135722,351523244
351073755,351076603
351073783,351076621
350699902,350702989
350699917,350702999
350573140,350575063
353455892,353495121
353455707,353495072
351689041,351701834
349230899,351318896
350763643,351264509
351307408,351327388
351220257,351318297
352258653,352626711
350797170,350815992
353436596,353446361
353352232,353355001
353209442,353309323
352976447,352980572
352892969,352976955
352850226,352860598
352798696,352811490
352509987,352514001
352107462,352108371
352059397,352059542
351838502,351843330
351796874,351835021
351816131,351816428
351801881,351803547
351613336,351614496
350498790,351547723
351349470,351352149
351312342,351318774
351159827,351197567
351130178,351138510
350729217,350733045
350638980,350653527
352671970,352673626
352233077,353503513
352234245,353503527
353149392,353152028
352531811,353103464
353068048,353104201
351556987,351569792
351556472,351569726
350559155,350568974
351152455,351152994
350780600,350781106
350365798,350593809
352589450,352611557
353199227,353379854
352566524,352582948
352202044,352355400
351480681,351488324
351079996,351121931
351361037,351726339
352208186,352239332
350609764,351026738
353056965,353059210
352900952,352907740
352868078,352872225
352634844,352685863
352394744,352408681
351654534,351654445
351272245,352210429
351576955,351584414
350383117,351501664
350177636,351209254
350849702,351151689
350646972,350647026
345100645,350646485
352908898,352997179
352397870,352537088
352357310,352478508
353007235,353381313
352369916,352416451
353528013,353528116
351620459,351620803
351002539,351012508
350618896,350622551
351934784,351937108
351934786,351937123
353122445,353465374
351977768,352036354
351800667,351913475
351915388,351953520
351498799,351658731
351644224,351658578
343053012,350817565
352289167,352796372
353527220,353533242
352917237,353235329
352297565,352843359
352380602,352547642
352018433,352021612
351931828,351937390
351842865,351922477
351663660,351667649
350843294,351513102
353545092,353553639
353527588,353551997
351205133,351696991
349748878,352346837
350034559,351665150
345831030,351606242
353224864,353229771
351678450,351689974
352300409,352309361
351745178,351745233
353164957,353198837
352758133,352764307
351132072,351143764
352603837,353446453
353054465,353061226
352583933,352618464
349536375,351076696
352349938,352786508
351964043,352345110
351742666,351759763
351742679,351759804
350770012,350772795
352752539,352767434
352378651,352702962
350830878,350841215
352308041,352323386
289418462,351318463
353359319,353361844
345206176,353303187
353288909,353291304
352818555,352822090
351313762,351342219
352432766,352868703
352159663,352211264
352790388,352829781
352773976,352775682
352328700,352330420
352295160,352301761
352295214,352301689
352293170,352296948
350787277,350795820
353503290,353515004
353293895,353310308
352987476,352997502
351998102,352004122
351810624,351813343
351687158,351689550
351541756,351544216
350816038,350828420
