4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349447912,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349230074,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,348555855,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,348460979,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,348461087,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,348113510,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,348113205,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347804148,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347802672,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347522266,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,345096341,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347680338,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347383299,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347380600,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347361390,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347360781,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350522409,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349047796,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350450317,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350106732,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350445815,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350439987,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350375137,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350097276,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,350006724,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349574114,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349400065,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349662654,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349622659,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,347407017,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349175854,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
4f10a5c0-d543-4288-82ed-b7536ce5532c_03-18-week1-PASSING_AND_PASSING,349036808,N/A,27/08/18 18:28,27/08/2018,spirals-bears,DETECTED
