347217577,347279873
345249090,347227744
346818917,347168039
346464814,346669546
346622158,346625299
346221890,346369768
345907924,346062176
345724553,345879315
345825649,345826239
345708049,345770748
345707830,345764833
345618722,345707003
345638356,345648430
345580080,345594229
345243673,345347169
345169654,345242165
344892905,345183179
344089148,344911444
344682874,344905181
343906329,344747673
344606238,344704962
343931457,344565747
347414303,347440943
347072648,347073129
345528263,346209010
345577403,345778422
345503136,345591635
344585758,344643892
344538146,344589392
347037174,347452714
346993133,347141344
346901175,347022869
345439941,346920779
346698427,346707497
346635257,346653371
346461070,346462107
346295621,346303214
345069000,345529291
344954227,344987355
344440238,344957533
344849623,344851775
344670602,344682311
346706657,346759635
346563834,346595019
346340718,346346870
345987196,345996281
345349019,345756180
345834201,345837353
345829451,345839436
345199639,345216703
344918860,344971076
337324422,347265620
344459804,346596002
345645208,346441645
346353052,346399233
345920536,346370350
344914415,344921801
331667964,344649161
346070123,346078461
345690819,345691923
345374875,345423331
345332069,345363549
347143687,347154180
346408692,346442386
346408869,346442393
346226096,346242528
346241166,346242574
344669949,344805499
344366090,344750977
347498764,347506889
347149012,347149932
346440552,347006653
346443907,346490742
346444169,346490758
346442360,346484683
345401333,345404317
345372949,345382131
345372925,345382100
345371032,345372277
345371039,345372259
345087877,345108462
345088016,345108467
344952491,344955612
344952357,344955603
344615349,344620857
344605936,344606770
344596990,344600873
344569477,344594455
344569458,344594460
345360614,346975881
346817461,346825901
346175415,346265940
345912800,345913279
345688205,345806509
345740764,345744419
345740713,345744357
345465550,345497081
346121687,346123238
345505654,345514270
344689589,345127479
347464201,347479092
347404345,347408487
347243129,347258140
347143747,347147828
346320785,347027105
347028315,347030957
346644873,346650622
346342911,346347694
345719096,345718633
345635408,345639567
345393648,345406280
345292109,345299795
345099583,345216441
347166756,347217618
347166052,347217570
346615320,346624154
346614948,346624128
343656330,346168397
342191560,346168365
344714736,344721937
344997949,347035046
346965862,346992692
344558919,344604951
335102817,344831006
346514785,346516426
346447222,346449617
343860367,345415332
346810113,347231811
347133846,347137375
347076594,347100200
347053584,347058496
346581667,346995614
346755528,346993901
346977565,346979288
346528896,346745378
346580729,346729668
346528156,346529003
346491641,346504418
346419359,346443337
346399179,346438046
346201823,346204647
344998979,345077488
344993350,345005816
344951683,344993581
347165585,347397526
346610558,346941498
346404198,346421186
345486440,345509124
345047880,345067901
344625137,344942786
345549853,345645068
344974516,344983530
346925585,347386959
346894272,347386849
346781867,346813344
346781607,346813297
346781601,346813260
346430319,346588971
346378303,346378383
344933751,345010975
344783331,344786190
344783254,344786167
344783230,344786150
342685548,345963233
344683083,344715076
346365100,346788969
347196078,347485065
346744833,347387979
346744593,347387925
347333445,347358528
347333151,347358501
347342574,347352848
347342481,347352823
347346678,347347095
347304379,347346683
347274898,347295027
347274889,347295013
345957337,346290445
345957335,346290472
345934236,345945397
345934140,345945393
345714929,345715237
345620297,345621013
345620303,345621027
344851431,344918299
344959128,344967139
345527176,346599126
346588999,346594892
342886648,346179804
346169964,346170290
344977999,346300306
345342983,345387761
345342998,345387756
347259239,347276445
347224286,347242657
344705262,347165869
347082165,347104607
346256450,346829729
346339751,346768283
346413659,346435453
346413515,346413945
338756266,344623535
346747503,346973252
346349528,346780706
345885177,345951177
345876678,345881791
344350920,344352693
344917918,345358657
344933787,345354385
344404181,344722462
345223210,347262226
346664048,346718980
345422515,345423702
346102143,346105281
346102021,346103866
346692606,346694113
345371006,346529015
345371015,346529053
344900277,345174559
344899924,345174528
344716881,344727001
344716862,344726917
346388661,346710105
346759915,346768814
346518439,346661778
346503149,346508961
346313203,346331454
346272555,346278371
346255456,346268891
344870824,344961139
347342477,347343784
346834374,346834936
346403945,346835429
346747075,346764131
346385765,346667601
346328584,346361900
344355768,344691491
346808225,346823882
346314718,346340742
344713389,344790060
345316410,346183578
346132400,346135085
346006276,346016658
346006609,346016669
346214998,346218336
346215143,346218398
346346339,346359160
345281730,345295483
345162567,345175890
344771467,344781773
